payload_entropy,topic_diversity,temporal_clustering_score,normal_emergency_ratio,inter_alert_interval_mean,freq_rolling_std_5w,inter_interval_variance,alert_rate_acceleration,label,attack_type,window_start_time
0.0,0.0,1.0,1313.0,0.0273930907926776,4.47213595499958,0.0,0.0,1,normal,2026-03-09T04:22:31+00:00
0.0,0.0,1.0,1702.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T04:32:31+00:00
4.903888958090413,2.0,1.5,0.0,3.3573166642870222,2.774887385102328,70.95833155879112,-8.0,0,slow_poisoning,2026-03-09T04:37:31+00:00
0.0,0.0,1.0,2093.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T04:42:31+00:00
0.0,0.0,1.0,2347.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T04:52:31+00:00
4.906617054382339,2.0,1.6,0.0,4.386816079831785,3.962322551231796,73.32305249594047,-6.0,0,slow_poisoning,2026-03-09T04:52:31+00:00
0.0,0.0,1.0,2344.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T05:02:31+00:00
0.0,0.0,1.0,2344.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T05:12:31+00:00
4.9399403821034475,2.0,1.3333333333333333,0.0,5.8904577838256955,3.646916505762104,129.9858764804344,-3.0,0,slow_poisoning,2026-03-09T05:22:31+00:00
4.257336177222484,1.0,1.0,195.41666666666663,0.0274064896458929,5.366563145999495,1.3787847513445735e-06,12.0,1,normal,2026-03-09T05:22:31+00:00
4.257336177222484,1.0,1.0,195.58333333333337,0.0274064896458929,6.572670690061993,1.3787847513445735e-06,12.0,1,normal,2026-03-09T05:32:31+00:00
4.257336177222484,1.0,1.0,187.83333333333337,0.0274064896458929,6.572670690061993,1.3787847513445735e-06,12.0,1,normal,2026-03-09T05:42:31+00:00
4.257336177222484,1.0,1.0,155.16666666666666,0.0274064896458929,5.366563145999495,1.3787847513445735e-06,-12.0,1,normal,2026-03-09T05:52:31+00:00
4.257336177222484,1.0,1.0,122.83333333333331,0.0274064896458929,0.0,1.3787847513445735e-06,-12.0,1,normal,2026-03-09T06:02:31+00:00
4.257336177222484,1.0,1.0,90.08333333333331,0.0274064896458929,0.0,1.3787847513445735e-06,-12.0,1,normal,2026-03-09T06:12:31+00:00
0.0,0.0,1.0,689.0,0.0273930907926776,5.366563145999495,0.0,0.0,1,normal,2026-03-09T06:22:31+00:00
0.0,0.0,1.0,298.0,0.0273930907926776,6.572670690061993,0.0,0.0,1,normal,2026-03-09T06:32:31+00:00
4.406352424707047,2.0,1.5,712.75,4.375041378041108,3.435112807463544,57.29178491588512,-4.0,0,slow_poisoning,2026-03-09T08:22:31+00:00
4.973210520599354,2.0,1.875,450.875,6.812369064028774,2.2803508501982956,95.4615025996922,-4.0,0,slow_poisoning,2026-03-09T09:52:31+00:00
0.0,0.0,1.0,263.0,0.0273930907926776,6.572670690061993,0.0,0.0,1,normal,2026-03-09T10:02:31+00:00
0.0,0.0,1.0,578.0,0.0273930907926776,5.366563145999495,0.0,0.0,1,normal,2026-03-09T10:12:31+00:00
0.0,0.0,1.0,893.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T10:22:31+00:00
0.0,0.0,1.0,1210.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T10:32:31+00:00
0.0,0.0,1.0,1524.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T10:42:31+00:00
0.0,0.0,1.0,1838.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T10:52:31+00:00
0.0,0.0,1.0,1891.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T11:02:31+00:00
0.0,0.0,1.0,1891.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T11:12:31+00:00
0.0,0.0,1.0,1890.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T11:22:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T11:32:31+00:00
4.457928504356074,1.0,1.0,135.07142857142858,0.0266038102026169,6.260990336999411,5.883206982403058e-07,14.0,1,normal,2026-03-09T11:42:31+00:00
4.457928504356074,1.0,1.0,135.14285714285714,0.0266038102026169,7.668115805072325,5.883206982403058e-07,14.0,1,normal,2026-03-09T11:52:31+00:00
4.457928504356074,1.0,1.0,134.92857142857142,0.0266038102026169,7.668115805072325,5.883206982403058e-07,14.0,1,normal,2026-03-09T12:02:31+00:00
4.457928504356074,1.0,1.0,134.78571428571428,0.0266038102026169,6.260990336999411,5.883206982403058e-07,-14.0,1,normal,2026-03-09T12:12:31+00:00
4.457928504356074,1.0,1.0,134.71428571428572,0.0266038102026169,0.0,5.883206982403058e-07,-14.0,1,normal,2026-03-09T12:22:31+00:00
4.457928504356074,1.0,1.0,134.71428571428572,0.0266038102026169,0.0,5.883206982403058e-07,-14.0,1,normal,2026-03-09T12:32:31+00:00
0.0,0.0,1.0,1885.0,0.0273930907926776,6.260990336999411,0.0,0.0,1,normal,2026-03-09T12:42:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,7.668115805072325,0.0,0.0,1,normal,2026-03-09T12:52:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,7.668115805072325,0.0,0.0,1,normal,2026-03-09T13:02:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,6.260990336999411,0.0,0.0,1,normal,2026-03-09T13:12:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T13:22:31+00:00
0.0,0.0,1.0,1888.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T13:32:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T13:42:31+00:00
0.0,0.0,1.0,1888.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T13:52:31+00:00
0.0,0.0,1.0,1888.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T14:02:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T14:12:31+00:00
0.0,0.0,1.0,1885.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T14:22:31+00:00
0.0,0.0,1.0,1885.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T14:32:31+00:00
0.0,0.0,1.0,1883.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T14:42:31+00:00
4.199978834431784,1.0,1.0,171.1818181818182,0.0276291452348232,4.919349550499538,2.263482121609798e-06,11.0,1,normal,2026-03-09T14:52:31+00:00
4.199978834431784,1.0,1.0,171.45454545454547,0.0276291452348232,6.024948132556828,2.263482121609798e-06,11.0,1,normal,2026-03-09T15:02:31+00:00
4.199978834431784,1.0,1.0,171.54545454545453,0.0276291452348232,6.024948132556828,2.263482121609798e-06,11.0,1,normal,2026-03-09T15:12:31+00:00
4.199978834431784,1.0,1.0,171.63636363636363,0.0276291452348232,4.919349550499538,2.263482121609798e-06,-11.0,1,normal,2026-03-09T15:22:31+00:00
4.504630347730092,1.0,1.0,0.0,0.0086260847747325,3.435112807463544,0.0,0.0,0,slow_poisoning,2026-03-09T15:22:31+00:00
4.199978834431784,1.0,1.0,171.45454545454547,0.0276291452348232,0.0,2.263482121609798e-06,-11.0,1,normal,2026-03-09T15:32:31+00:00
4.199978834431784,1.0,1.0,171.63636363636363,0.0276291452348232,0.0,2.263482121609798e-06,-11.0,1,normal,2026-03-09T15:42:31+00:00
0.0,0.0,1.0,1890.0,0.0273930907926776,4.919349550499538,0.0,0.0,1,normal,2026-03-09T15:52:31+00:00
0.0,0.0,1.0,1888.0,0.0273930907926776,6.024948132556828,0.0,0.0,1,normal,2026-03-09T16:02:31+00:00
0.0,0.0,1.0,1888.0,0.0273930907926776,6.024948132556828,0.0,0.0,1,normal,2026-03-09T16:12:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,4.919349550499538,0.0,0.0,1,normal,2026-03-09T16:22:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T16:32:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T16:42:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T16:52:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T17:02:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T17:12:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T17:22:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T17:32:31+00:00
0.0,0.0,1.0,1882.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T17:42:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T17:52:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T18:02:31+00:00
4.493549554110916,1.0,1.0,145.15384615384616,0.0265225709105531,5.813776741499454,2.5092940334316223e-06,13.0,1,normal,2026-03-09T18:12:31+00:00
4.493549554110916,1.0,1.0,145.07692307692307,0.0265225709105531,7.12039324756716,2.5092940334316223e-06,13.0,1,normal,2026-03-09T18:22:31+00:00
4.493549554110916,1.0,1.0,145.3846153846154,0.0265225709105531,7.12039324756716,2.5092940334316223e-06,13.0,1,normal,2026-03-09T18:32:31+00:00
4.493549554110916,1.0,1.0,145.3846153846154,0.0265225709105531,5.813776741499454,2.5092940334316223e-06,-13.0,1,normal,2026-03-09T18:42:31+00:00
4.493549554110916,1.0,1.0,145.30769230769232,0.0265225709105531,0.0,2.5092940334316223e-06,-13.0,1,normal,2026-03-09T18:52:31+00:00
4.493549554110916,1.0,1.0,145.23076923076923,0.0265225709105531,0.0,2.5092940334316223e-06,-13.0,1,normal,2026-03-09T19:02:31+00:00
0.0,0.0,1.0,1886.0,0.0273930907926776,5.813776741499454,0.0,0.0,1,normal,2026-03-09T19:12:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,7.12039324756716,0.0,0.0,1,normal,2026-03-09T19:22:31+00:00
0.0,0.0,1.0,1884.0,0.0273930907926776,7.12039324756716,0.0,0.0,1,normal,2026-03-09T19:32:31+00:00
0.0,0.0,1.0,1885.0,0.0273930907926776,5.813776741499454,0.0,0.0,1,normal,2026-03-09T19:42:31+00:00
0.0,0.0,1.0,1886.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T19:52:31+00:00
0.0,0.0,1.0,1890.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T20:02:31+00:00
0.0,0.0,1.0,1890.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T20:12:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T20:22:31+00:00
0.0,0.0,1.0,1893.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T20:32:31+00:00
0.0,0.0,1.0,1892.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T20:42:31+00:00
0.0,0.0,1.0,1891.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T20:52:31+00:00
0.0,0.0,1.0,1889.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T21:02:31+00:00
0.0,0.0,1.0,1888.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T21:12:31+00:00
0.0,0.0,1.0,1887.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T21:22:31+00:00
0.0,0.0,1.0,1612.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T21:32:31+00:00
0.0,0.0,1.0,1298.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T21:42:31+00:00
0.0,0.0,1.0,984.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T21:52:31+00:00
0.0,0.0,1.0,669.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T22:02:31+00:00
0.0,0.0,1.0,356.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T22:12:31+00:00
0.0,0.0,1.0,42.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-09T22:22:31+00:00
3.813660689665103,1.0,1.0,0.0,0.0273930907926776,3.563705936241099,0.0,0.0,0,slow_poisoning,2026-03-09T23:52:31+00:00
4.582530046467646,1.0,1.0,0.0,1.9009224604815245,2.7018512172212654,4.451429729058402,0.0,0,slow_poisoning,2026-03-10T00:22:31+00:00
0.0,0.0,1.0,25.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T01:12:31+00:00
0.0,0.0,1.0,328.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T01:22:31+00:00
0.0,0.0,1.0,632.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T01:32:31+00:00
0.0,0.0,1.0,936.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T01:42:31+00:00
0.0,0.0,1.0,1242.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T01:52:31+00:00
0.0,0.0,1.0,1546.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T02:02:31+00:00
0.0,0.0,1.0,1826.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T02:12:31+00:00
0.0,0.0,1.0,1826.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T02:22:31+00:00
0.0,0.0,1.0,1825.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T02:32:31+00:00
0.0,0.0,1.0,1824.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T02:42:31+00:00
0.0,0.0,1.0,1822.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T02:52:31+00:00
0.0,0.0,1.0,1822.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T03:02:31+00:00
0.0,0.0,1.0,1819.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T03:12:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T03:22:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T03:32:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T03:42:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T03:52:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T04:02:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T04:12:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T04:22:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T04:32:31+00:00
4.308973085676073,1.0,1.0,130.14285714285714,0.0278177069356808,6.260990336999411,2.479488775063724e-06,14.0,1,normal,2026-03-10T04:42:31+00:00
4.308973085676073,1.0,1.0,130.07142857142858,0.0278177069356808,7.668115805072325,2.479488775063724e-06,14.0,1,normal,2026-03-10T04:52:31+00:00
4.308973085676073,1.0,1.0,130.21428571428572,0.0278177069356808,7.668115805072325,2.479488775063724e-06,14.0,1,normal,2026-03-10T05:02:31+00:00
4.308973085676073,1.0,1.0,130.21428571428572,0.0278177069356808,6.260990336999411,2.479488775063724e-06,-14.0,1,normal,2026-03-10T05:12:31+00:00
4.308973085676073,1.0,1.0,130.14285714285714,0.0278177069356808,0.0,2.479488775063724e-06,-14.0,1,normal,2026-03-10T05:22:31+00:00
4.308973085676073,1.0,1.0,130.14285714285714,0.0278177069356808,0.0,2.479488775063724e-06,-14.0,1,normal,2026-03-10T05:32:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,6.260990336999411,0.0,0.0,1,normal,2026-03-10T05:42:31+00:00
0.0,0.0,1.0,1822.0,0.0273930907926776,7.668115805072325,0.0,0.0,1,normal,2026-03-10T05:52:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,7.668115805072325,0.0,0.0,1,normal,2026-03-10T06:02:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,6.260990336999411,0.0,0.0,1,normal,2026-03-10T06:12:31+00:00
0.0,0.0,1.0,1822.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T06:22:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T06:32:31+00:00
0.0,0.0,1.0,1822.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T06:42:31+00:00
0.0,0.0,1.0,1822.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T06:52:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T07:02:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T07:12:31+00:00
0.0,0.0,1.0,1820.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T07:22:31+00:00
0.0,0.0,1.0,1821.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T07:32:31+00:00
0.0,0.0,1.0,1818.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T07:42:31+00:00
0.0,0.0,1.0,1818.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T07:52:31+00:00
0.0,0.0,1.0,1818.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T08:02:31+00:00
0.0,0.0,1.0,1818.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T08:12:31+00:00
0.0,0.0,1.0,1722.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T08:22:31+00:00
0.0,0.0,1.0,1419.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T08:32:31+00:00
0.0,0.0,1.0,1118.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T08:42:31+00:00
0.0,0.0,1.0,814.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T08:52:31+00:00
0.0,0.0,1.0,511.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T09:02:31+00:00
4.864799666745652,2.0,1.125,0.0,5.90452746248671,3.361547262794329,105.35634571941776,-4.0,0,slow_poisoning,2026-03-10T09:07:31+00:00
0.0,0.0,1.0,208.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T09:12:31+00:00
4.69008057093798,1.0,1.6363636363636365,0.0,1.3096610818058252,4.30116263352132,3.387790728505736,-11.0,0,slow_poisoning,2026-03-10T10:07:31+00:00
4.130843925864308,1.0,1.0,0.0,15.437392567793545,4.30116263352132,0.0,0.0,0,slow_poisoning,2026-03-10T10:52:31+00:00
4.130843925864308,1.0,1.0,0.0,15.437392567793545,4.086563348340516,0.0,0.0,0,slow_poisoning,2026-03-10T11:07:31+00:00
0.0,0.0,1.0,198.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T12:22:31+00:00
0.0,0.0,1.0,509.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T12:32:31+00:00
4.245976351176896,1.0,1.0,63.07692307692308,0.0271117637554804,5.813776741499454,2.802796562295483e-06,-13.0,1,normal,2026-03-10T12:42:31+00:00
4.245976351176896,1.0,1.0,86.92307692307692,0.0271117637554804,7.12039324756716,2.802796562295483e-06,-13.0,1,normal,2026-03-10T12:52:31+00:00
4.245976351176896,1.0,1.0,111.0,0.0271117637554804,7.12039324756716,2.802796562295483e-06,-13.0,1,normal,2026-03-10T13:02:31+00:00
4.245976351176896,1.0,1.0,134.84615384615384,0.0271117637554804,5.813776741499454,2.802796562295483e-06,-13.0,1,normal,2026-03-10T13:12:31+00:00
4.245976351176896,1.0,1.0,143.3846153846154,0.0271117637554804,0.0,2.802796562295483e-06,-13.0,1,normal,2026-03-10T13:22:31+00:00
4.245976351176896,1.0,1.0,143.46153846153845,0.0271117637554804,0.0,2.802796562295483e-06,-13.0,1,normal,2026-03-10T13:32:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,5.813776741499454,0.0,0.0,1,normal,2026-03-10T13:42:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,7.12039324756716,0.0,0.0,1,normal,2026-03-10T13:52:31+00:00
0.0,0.0,1.0,1858.0,0.0273930907926776,7.12039324756716,0.0,0.0,1,normal,2026-03-10T14:02:31+00:00
0.0,0.0,1.0,1860.0,0.0273930907926776,5.813776741499454,0.0,0.0,1,normal,2026-03-10T14:12:31+00:00
0.0,0.0,1.0,1861.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T14:22:31+00:00
0.0,0.0,1.0,1861.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T14:32:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T14:42:31+00:00
0.0,0.0,1.0,1866.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T14:52:31+00:00
0.0,0.0,1.0,1867.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T15:02:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T15:12:31+00:00
0.0,0.0,1.0,1866.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T15:22:31+00:00
0.0,0.0,1.0,1866.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T15:32:31+00:00
0.0,0.0,1.0,1865.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T15:42:31+00:00
0.0,0.0,1.0,1865.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T15:52:31+00:00
0.0,0.0,1.0,1865.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T16:02:31+00:00
0.0,0.0,1.0,1866.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T16:12:31+00:00
0.0,0.0,1.0,1865.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T16:22:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T16:32:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T16:42:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T16:52:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T17:02:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T17:12:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T17:22:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T17:32:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T17:42:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T17:52:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T18:02:31+00:00
0.0,0.0,1.0,1865.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T18:12:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T18:22:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T18:32:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T18:42:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T18:52:31+00:00
0.0,0.0,1.0,1860.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T19:02:31+00:00
0.0,0.0,1.0,1859.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T19:12:31+00:00
0.0,0.0,1.0,1861.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T19:22:31+00:00
0.0,0.0,1.0,1861.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T19:32:31+00:00
0.0,0.0,1.0,1860.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T19:42:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T19:52:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T20:02:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T20:12:31+00:00
0.0,0.0,1.0,1864.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T20:22:31+00:00
0.0,0.0,1.0,1863.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T20:32:31+00:00
4.55525027919359,1.0,1.0,375.0,0.3743492290377617,4.242640687119291,0.0,0.0,0,slow_poisoning,2026-03-10T20:37:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T20:42:31+00:00
0.0,0.0,1.0,1862.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T20:52:31+00:00
0.0,0.0,1.0,1860.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T21:02:31+00:00
0.0,0.0,1.0,1858.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T21:12:31+00:00
0.0,0.0,1.0,1855.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T21:22:31+00:00
0.0,0.0,1.0,1858.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T21:32:31+00:00
0.0,0.0,1.0,1626.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T21:42:31+00:00
0.0,0.0,1.0,1315.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T21:52:31+00:00
0.0,0.0,1.0,1006.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T22:02:31+00:00
0.0,0.0,1.0,697.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T22:12:31+00:00
0.0,0.0,1.0,389.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T22:22:31+00:00
0.0,0.0,1.0,78.0,0.0273930907926776,0.0,0.0,0.0,1,normal,2026-03-10T22:32:31+00:00
4.146667653954457,1.0,1.0,0.0,0.0271431334937612,5.813776741499454,2.780048605378662e-06,-13.0,1,normal,2026-03-10T23:52:31+00:00
4.146667653954457,1.0,1.0,0.0,0.0271431334937612,7.12039324756716,2.780048605378662e-06,-13.0,1,normal,2026-03-11T00:02:31+00:00
